Manufacturer Name,NDC Number,Effective Date,History Effective Date,WAC Increase Amount,WAC Amount
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,06/30/2016,$116.00,"$6,000.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,09/30/2016,$295.00,"$6,295.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,12/29/2016,$126.00,"$6,421.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,03/31/2017,$251.00,"$6,672.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,06/30/2017,$134.00,"$6,806.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,09/29/2017,$109.00,"$6,915.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,01/01/2018,$334.00,"$7,249.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,01/01/2019,$718.00,"$7,967.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,01/01/2020,$789.00,"$8,756.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,01/12/2021,$394.00,"$9,150.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/01/2022,01/01/2022,$412.00,"$9,562.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112004,01/01/2022,09/01/2019,$718.00,"$7,967.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112004,01/01/2022,01/01/2020,$789.00,"$8,756.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112004,01/01/2022,01/12/2021,$394.00,"$9,150.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112004,01/01/2022,01/01/2022,$412.00,"$9,562.00"
"Jazz Pharmaceuticals, Inc.",68727010001,01/10/2022,07/07/2017,$79.08,"$4,033.05"
"Jazz Pharmaceuticals, Inc.",68727010001,01/10/2022,01/05/2018,$282.31,"$4,315.36"
"Jazz Pharmaceuticals, Inc.",68727010001,01/10/2022,01/04/2019,$302.08,"$4,617.44"
"Jazz Pharmaceuticals, Inc.",68727010001,01/10/2022,07/10/2019,$92.35,"$4,709.79"
"Jazz Pharmaceuticals, Inc.",68727010001,01/10/2022,01/08/2020,$400.33,"$5,110.12"
"Jazz Pharmaceuticals, Inc.",68727010001,01/10/2022,01/07/2021,$434.36,"$5,544.48"
"Jazz Pharmaceuticals, Inc.",68727010001,01/10/2022,01/10/2022,$465.52,"$6,010.00"
Kedrion Biopharma Inc.,76125090010,01/01/2022,01/01/2017,$30.15,"$1,236.14"
Kedrion Biopharma Inc.,76125090010,01/01/2022,01/01/2018,$30.96,"$1,267.10"
Kedrion Biopharma Inc.,76125090010,01/01/2022,03/01/2019,$44.30,"$1,311.40"
Kedrion Biopharma Inc.,76125090010,01/01/2022,09/13/2019,$65.57,"$1,376.97"
Kedrion Biopharma Inc.,76125090010,01/01/2022,04/01/2020,$61.96,"$1,438.93"
Kedrion Biopharma Inc.,76125090010,01/01/2022,09/11/2020,$79.17,"$1,518.10"
Kedrion Biopharma Inc.,76125090010,01/01/2022,05/02/2021,$72.90,"$1,591.00"
Kedrion Biopharma Inc.,76125090010,01/01/2022,01/01/2022,$78.00,"$1,669.00"
Kedrion Biopharma Inc.,76125090020,01/01/2022,01/01/2017,$60.30,"$2,472.27"
Kedrion Biopharma Inc.,76125090020,01/01/2022,01/01/2018,$61.93,"$2,534.20"
Kedrion Biopharma Inc.,76125090020,01/01/2022,03/01/2019,$88.60,"$2,622.80"
Kedrion Biopharma Inc.,76125090020,01/01/2022,09/13/2019,$131.14,"$2,753.94"
Kedrion Biopharma Inc.,76125090020,01/01/2022,04/01/2020,$123.93,"$2,877.87"
Kedrion Biopharma Inc.,76125090020,01/01/2022,09/11/2020,$158.33,"$3,036.20"
Kedrion Biopharma Inc.,76125090020,01/01/2022,05/02/2021,$145.80,"$3,182.00"
Kedrion Biopharma Inc.,76125090020,01/01/2022,01/01/2022,$156.00,"$3,338.00"
Kedrion Biopharma Inc.,76125090050,01/01/2022,01/01/2017,$15.07,$618.06
Kedrion Biopharma Inc.,76125090050,01/01/2022,01/01/2018,$15.49,$633.55
Kedrion Biopharma Inc.,76125090050,01/01/2022,03/01/2019,$22.15,$655.70
Kedrion Biopharma Inc.,76125090050,01/01/2022,09/13/2019,$32.79,$688.49
Kedrion Biopharma Inc.,76125090050,01/01/2022,04/01/2020,$30.98,$719.47
Kedrion Biopharma Inc.,76125090050,01/01/2022,09/11/2020,$39.58,$759.05
Kedrion Biopharma Inc.,76125090050,01/01/2022,05/02/2021,$36.45,$795.50
Kedrion Biopharma Inc.,76125090050,01/01/2022,01/01/2022,$39.00,$834.50
Laboratoire HRA Pharma,76336008060,03/01/2022,03/01/2019,$359.05,$839.00
Laboratoire HRA Pharma,76336008060,03/01/2022,01/13/2020,$83.10,$922.10
Laboratoire HRA Pharma,76336008060,03/01/2022,02/15/2021,$91.29,"$1,013.39"
Laboratoire HRA Pharma,76336008060,03/01/2022,03/01/2022,$152.01,"$1,165.40"
Laboratoire HRA Pharma,76336045518,03/01/2022,05/15/2017,$26.05,$289.15
Laboratoire HRA Pharma,76336045518,03/01/2022,10/09/2017,$28.74,$317.89
Laboratoire HRA Pharma,76336045518,03/01/2022,05/01/2018,$31.47,$349.36
Laboratoire HRA Pharma,76336045518,03/01/2022,04/09/2019,$34.59,$383.95
Laboratoire HRA Pharma,76336045518,03/01/2022,01/13/2020,$38.05,$422.00
Laboratoire HRA Pharma,76336045518,03/01/2022,07/15/2020,$105.50,$527.50
Laboratoire HRA Pharma,76336045518,03/01/2022,02/15/2021,$52.22,$579.72
Laboratoire HRA Pharma,76336045518,03/01/2022,03/01/2022,$144.93,$724.65
"Lantheus Medical Imaging, Inc.",11994001104,01/01/2022,01/01/2018,$76.03,$919.93
"Lantheus Medical Imaging, Inc.",11994001104,01/01/2022,01/01/2019,$91.99,"$1,011.92"
"Lantheus Medical Imaging, Inc.",11994001104,01/01/2022,01/01/2020,$50.60,"$1,062.52"
"Lantheus Medical Imaging, Inc.",11994001104,01/01/2022,01/01/2021,$63.75,"$1,126.27"
"Lantheus Medical Imaging, Inc.",11994001104,01/01/2022,01/01/2022,$90.10,"$1,216.37"
"Lantheus Medical Imaging, Inc.",11994001116,01/01/2022,01/01/2018,$304.11,"$3,679.70"
"Lantheus Medical Imaging, Inc.",11994001116,01/01/2022,01/01/2019,$367.97,"$4,047.67"
"Lantheus Medical Imaging, Inc.",11994001116,01/01/2022,01/01/2020,$202.38,"$4,250.05"
"Lantheus Medical Imaging, Inc.",11994001116,01/01/2022,01/01/2021,$255.00,"$4,505.06"
"Lantheus Medical Imaging, Inc.",11994001116,01/01/2022,01/01/2022,$270.30,"$4,775.36"
"Leadiant Biosciences, Inc.",54482005401,01/01/2022,01/01/2018,"$1,631.40","$9,792.00"
"Leadiant Biosciences, Inc.",54482005401,01/01/2022,01/01/2019,$98.00,"$9,890.00"
"Leadiant Biosciences, Inc.",54482005401,01/01/2022,01/01/2020,$254.17,"$10,144.17"
"Leadiant Biosciences, Inc.",54482005401,01/01/2022,01/01/2021,$263.75,"$10,407.92"
"Leadiant Biosciences, Inc.",54482005401,01/01/2022,01/01/2022,"$1,561.19","$11,969.11"
Lundbeck LLC,67386011101,01/03/2022,01/04/2017,"$1,089.79","$12,097.80"
Lundbeck LLC,67386011101,01/03/2022,01/03/2018,"$1,197.68","$13,295.48"
Lundbeck LLC,67386011101,01/03/2022,01/07/2019,"$1,316.25","$14,611.73"
Lundbeck LLC,67386011101,01/03/2022,01/02/2020,"$1,388.11","$15,999.84"
Lundbeck LLC,67386011101,01/03/2022,01/04/2021,"$1,519.98","$17,519.82"
Lundbeck LLC,67386011101,01/03/2022,01/03/2022,"$1,051.19","$18,571.01"
Lundbeck LLC,67386021165,01/03/2022,01/04/2017,$544.90,"$6,048.90"
Lundbeck LLC,67386021165,01/03/2022,01/03/2018,$598.84,"$6,647.74"
Lundbeck LLC,67386021165,01/03/2022,01/07/2019,$658.13,"$7,305.87"
Lundbeck LLC,67386021165,01/03/2022,01/02/2020,$694.06,"$7,999.93"
Lundbeck LLC,67386021165,01/03/2022,01/04/2021,$759.99,"$8,759.92"
Lundbeck LLC,67386021165,01/03/2022,01/03/2022,$525.60,"$9,285.52"
Lundbeck LLC,67386031321,01/03/2022,04/05/2017,$78.83,$875.13
Lundbeck LLC,67386031321,01/03/2022,01/03/2018,$86.64,$961.77
Lundbeck LLC,67386031321,01/03/2022,01/07/2019,$95.22,"$1,056.99"
Lundbeck LLC,67386031321,01/03/2022,01/02/2020,$100.41,"$1,157.40"
Lundbeck LLC,67386031321,01/03/2022,01/04/2021,$109.95,"$1,267.35"
Lundbeck LLC,67386031321,01/03/2022,01/03/2022,$63.37,"$1,330.72"
Lundbeck LLC,67386031401,01/03/2022,04/05/2017,$150.04,"$1,665.62"
Lundbeck LLC,67386031401,01/03/2022,01/03/2018,$164.90,"$1,830.52"
Lundbeck LLC,67386031401,01/03/2022,01/07/2019,$181.22,"$2,011.74"
Lundbeck LLC,67386031401,01/03/2022,01/02/2020,$191.12,"$2,202.86"
Lundbeck LLC,67386031401,01/03/2022,01/04/2021,$209.27,"$2,412.13"
Lundbeck LLC,67386031401,01/03/2022,01/03/2022,$120.61,"$2,532.74"
Lundbeck LLC,67386031501,01/03/2022,04/05/2017,$300.08,"$3,331.21"
Lundbeck LLC,67386031501,01/03/2022,01/03/2018,$329.79,"$3,661.00"
Lundbeck LLC,67386031501,01/03/2022,01/07/2019,$362.44,"$4,023.44"
Lundbeck LLC,67386031501,01/03/2022,01/02/2020,$382.23,"$4,405.67"
Lundbeck LLC,67386031501,01/03/2022,01/04/2021,$418.54,"$4,824.21"
Lundbeck LLC,67386031501,01/03/2022,01/03/2022,$241.21,"$5,065.42"
Lundbeck LLC,67386042101,01/03/2022,01/04/2017,"$1,051.57","$11,673.52"
Lundbeck LLC,67386042101,01/03/2022,01/03/2018,"$1,155.68","$12,829.20"
Lundbeck LLC,67386042101,01/03/2022,01/07/2019,"$1,270.09","$14,099.29"
Lundbeck LLC,67386042101,01/03/2022,01/02/2020,"$1,339.43","$15,438.72"
Lundbeck LLC,67386042101,01/03/2022,01/04/2021,"$1,466.68","$16,905.40"
Lundbeck LLC,67386042101,01/03/2022,01/03/2022,$845.27,"$17,750.67"
Lundbeck LLC,67386042201,01/03/2022,01/04/2017,"$2,103.15","$23,347.04"
Lundbeck LLC,67386042201,01/03/2022,01/03/2018,"$2,311.36","$25,658.40"
Lundbeck LLC,67386042201,01/03/2022,01/07/2019,"$2,540.18","$28,198.58"
Lundbeck LLC,67386042201,01/03/2022,01/02/2020,"$2,678.87","$30,877.45"
Lundbeck LLC,67386042201,01/03/2022,01/04/2021,"$2,933.36","$33,810.81"
Lundbeck LLC,67386042201,01/03/2022,01/03/2022,"$1,690.54","$35,501.35"
Lundbeck LLC,67386082019,01/03/2022,04/05/2017,$193.49,"$2,147.92"
Lundbeck LLC,67386082019,01/03/2022,01/03/2018,$212.64,"$2,360.56"
Lundbeck LLC,67386082019,01/03/2022,01/07/2019,$233.70,"$2,594.26"
Lundbeck LLC,67386082019,01/03/2022,01/02/2020,$204.95,"$2,799.21"
Lundbeck LLC,67386082019,01/03/2022,01/04/2021,$265.92,"$3,065.13"
Lundbeck LLC,67386082019,01/03/2022,01/03/2022,$153.26,"$3,218.39"
Lundbeck LLC,67386082119,01/03/2022,04/05/2017,$386.98,"$4,295.83"
Lundbeck LLC,67386082119,01/03/2022,01/03/2018,$425.29,"$4,721.12"
Lundbeck LLC,67386082119,01/03/2022,01/07/2019,$467.39,"$5,188.51"
Lundbeck LLC,67386082119,01/03/2022,01/02/2020,$409.89,"$5,598.40"
Lundbeck LLC,67386082119,01/03/2022,01/04/2021,$531.85,"$6,130.25"
Lundbeck LLC,67386082119,01/03/2022,01/03/2022,$306.51,"$6,436.76"
Lundbeck LLC,67386082219,01/03/2022,04/05/2017,$580.47,"$6,443.76"
Lundbeck LLC,67386082219,01/03/2022,01/03/2018,$637.93,"$7,081.69"
Lundbeck LLC,67386082219,01/03/2022,01/07/2019,$701.09,"$7,782.78"
Lundbeck LLC,67386082219,01/03/2022,01/02/2020,$614.84,"$8,397.62"
Lundbeck LLC,67386082219,01/03/2022,01/04/2021,$797.77,"$9,195.39"
Lundbeck LLC,67386082219,01/03/2022,01/03/2022,$459.77,"$9,655.16"
"Melinta Therapeutics, LLC",70842016010,02/15/2022,02/11/2019,$154.02,"$1,775.33"
"Melinta Therapeutics, LLC",70842016010,02/15/2022,10/01/2019,$159.78,"$1,935.11"
"Melinta Therapeutics, LLC",70842016010,02/15/2022,07/01/2021,$135.89,"$2,071.00"
"Melinta Therapeutics, LLC",70842016010,02/15/2022,02/15/2022,$205.00,"$2,276.00"
"MILLICENT U.S., INC.",72495020105,01/01/2022,04/20/2019,$41.70,$485.37
"MILLICENT U.S., INC.",72495020105,01/01/2022,01/01/2020,$46.12,$531.49
"MILLICENT U.S., INC.",72495020105,01/01/2022,01/01/2021,$49.96,$581.45
"MILLICENT U.S., INC.",72495020105,01/01/2022,01/01/2022,$54.66,$636.11
"MILLICENT U.S., INC.",72495020210,01/01/2022,04/20/2019,$44.44,$517.23
"MILLICENT U.S., INC.",72495020210,01/01/2022,01/01/2020,$49.14,$566.37
"MILLICENT U.S., INC.",72495020210,01/01/2022,01/01/2021,$53.24,$619.61
"MILLICENT U.S., INC.",72495020210,01/01/2022,01/01/2022,$58.25,$677.86
"MILLICENT U.S., INC.",72495040128,01/01/2022,04/01/2018,$10.50,$185.50
"MILLICENT U.S., INC.",72495040128,01/01/2022,01/01/2019,$16.50,$202.00
"MILLICENT U.S., INC.",72495040128,01/01/2022,01/01/2020,$10.30,$212.30
"MILLICENT U.S., INC.",72495040128,01/01/2022,01/01/2021,$6.37,$218.67
"MILLICENT U.S., INC.",72495040128,01/01/2022,08/16/2021,$7.43,$226.10
"MILLICENT U.S., INC.",72495040128,01/01/2022,01/01/2022,$14.02,$240.12
"Noden Pharma USA, Inc.",70839015030,01/01/2022,06/26/2017,$14.87,$165.06
"Noden Pharma USA, Inc.",70839015030,01/01/2022,12/19/2017,$14.85,$179.91
"Noden Pharma USA, Inc.",70839015030,01/01/2022,11/09/2018,$27.89,$207.80
"Noden Pharma USA, Inc.",70839015030,01/01/2022,04/20/2020,$16.62,$224.42
"Noden Pharma USA, Inc.",70839015030,01/01/2022,01/15/2021,$20.20,$244.62
"Noden Pharma USA, Inc.",70839015030,01/01/2022,01/01/2022,$22.02,$266.64
"Noden Pharma USA, Inc.",70839030030,01/01/2022,06/26/2017,$18.76,$208.24
"Noden Pharma USA, Inc.",70839030030,01/01/2022,12/19/2017,$18.74,$226.98
"Noden Pharma USA, Inc.",70839030030,01/01/2022,11/09/2018,$35.18,$262.16
"Noden Pharma USA, Inc.",70839030030,01/01/2022,04/20/2020,$20.97,$283.13
"Noden Pharma USA, Inc.",70839030030,01/01/2022,01/15/2021,$25.48,$308.61
"Noden Pharma USA, Inc.",70839030030,01/01/2022,01/01/2022,$27.78,$336.39
"Noden Pharma USA, Inc.",70839031230,01/01/2022,06/26/2017,$18.76,$208.24
"Noden Pharma USA, Inc.",70839031230,01/01/2022,12/19/2017,$18.74,$226.98
"Noden Pharma USA, Inc.",70839031230,01/01/2022,11/09/2018,$35.18,$262.16
"Noden Pharma USA, Inc.",70839031230,01/01/2022,04/20/2020,$20.97,$283.13
"Noden Pharma USA, Inc.",70839031230,01/01/2022,01/15/2021,$25.48,$308.61
"Noden Pharma USA, Inc.",70839031230,01/01/2022,01/01/2022,$27.78,$336.39
"Noden Pharma USA, Inc.",70839032530,01/01/2022,06/26/2017,$18.76,$208.24
"Noden Pharma USA, Inc.",70839032530,01/01/2022,12/19/2017,$18.74,$226.98
"Noden Pharma USA, Inc.",70839032530,01/01/2022,11/09/2018,$35.18,$262.16
"Noden Pharma USA, Inc.",70839032530,01/01/2022,04/20/2020,$20.97,$283.13
"Noden Pharma USA, Inc.",70839032530,01/01/2022,01/15/2021,$25.48,$308.61
"Noden Pharma USA, Inc.",70839032530,01/01/2022,01/01/2022,$27.78,$336.39
Novartis,00078052687,01/05/2022,01/04/2017,$727.55,"$11,271.77"
Novartis,00078052687,01/05/2022,06/08/2017,$315.61,"$11,587.38"
Novartis,00078052687,01/05/2022,01/03/2018,"$1,147.15","$12,734.53"
Novartis,00078052687,01/05/2022,01/15/2019,"$1,018.76","$13,753.29"
Novartis,00078052687,01/05/2022,01/03/2020,$962.73,"$14,716.02"
Novartis,00078052687,01/05/2022,01/06/2021,"$1,030.12","$15,746.14"
Novartis,00078052687,01/05/2022,01/05/2022,$944.77,"$16,690.91"
Novartis,00078059287,01/05/2022,01/04/2017,$727.55,"$11,271.77"
Novartis,00078059287,01/05/2022,06/08/2017,$315.61,"$11,587.38"
Novartis,00078059287,01/05/2022,01/03/2018,"$1,147.15","$12,734.53"
Novartis,00078059287,01/05/2022,01/15/2019,"$1,018.76","$13,753.29"
Novartis,00078059287,01/05/2022,01/03/2020,$962.73,"$14,716.02"
Novartis,00078059287,01/05/2022,01/06/2021,"$1,030.12","$15,746.14"
Novartis,00078059287,01/05/2022,01/05/2022,$944.77,"$16,690.91"
Novartis,00078060715,01/05/2022,02/07/2017,$404.60,"$7,147.86"
Novartis,00078060715,01/05/2022,07/11/2017,$264.47,"$7,412.33"
Novartis,00078060715,01/05/2022,01/03/2018,$444.74,"$7,857.07"
Novartis,00078060715,01/05/2022,01/15/2019,$353.57,"$8,210.64"
Novartis,00078060715,01/05/2022,01/03/2020,$451.59,"$8,662.23"
Novartis,00078060715,01/05/2022,01/06/2021,$433.11,"$9,095.34"
Novartis,00078060715,01/05/2022,01/05/2022,$454.77,"$9,550.11"
Novartis,00078063941,01/05/2022,03/07/2017,$243.87,"$4,308.44"
Novartis,00078063941,01/05/2022,07/11/2017,$116.33,"$4,424.77"
Novartis,00078063941,01/05/2022,01/03/2018,$287.61,"$4,712.38"
Novartis,00078063941,01/05/2022,01/15/2019,$466.53,"$5,178.91"
Novartis,00078063941,01/05/2022,01/03/2020,$362.52,"$5,541.43"
Novartis,00078063941,01/05/2022,01/06/2021,$387.90,"$5,929.33"
Novartis,00078063941,01/05/2022,01/05/2022,$415.05,"$6,344.38"
Novartis,00078063968,01/05/2022,03/07/2017,$243.87,"$4,308.44"
Novartis,00078063968,01/05/2022,07/11/2017,$116.33,"$4,424.77"
Novartis,00078063968,01/05/2022,01/03/2018,$287.61,"$4,712.38"
Novartis,00078063968,01/05/2022,01/15/2019,$466.53,"$5,178.91"
Novartis,00078063968,01/05/2022,01/03/2020,$362.52,"$5,541.43"
Novartis,00078063968,01/05/2022,01/06/2021,$387.90,"$5,929.33"
Novartis,00078063968,01/05/2022,01/05/2022,$415.05,"$6,344.38"
Novartis,00078063997,01/05/2022,03/07/2017,$243.87,"$4,308.44"
Novartis,00078063997,01/05/2022,07/11/2017,$116.33,"$4,424.77"
Novartis,00078063997,01/05/2022,01/03/2018,$287.61,"$4,712.38"
Novartis,00078063997,01/05/2022,01/15/2019,$466.53,"$5,178.91"
Novartis,00078063997,01/05/2022,01/03/2020,$362.52,"$5,541.43"
Novartis,00078063997,01/05/2022,01/06/2021,$387.90,"$5,929.33"
Novartis,00078063997,01/05/2022,01/05/2022,$415.05,"$6,344.38"
Novartis,00078063998,01/05/2022,03/07/2017,$243.87,"$4,308.44"
Novartis,00078063998,01/05/2022,07/11/2017,$116.33,"$4,424.77"
Novartis,00078063998,01/05/2022,01/03/2018,$287.61,"$4,712.38"
Novartis,00078063998,01/05/2022,01/15/2019,$466.53,"$5,178.91"
Novartis,00078063998,01/05/2022,01/03/2020,$362.52,"$5,541.43"
Novartis,00078063998,01/05/2022,01/06/2021,$387.90,"$5,929.33"
Novartis,00078063998,01/05/2022,01/05/2022,$415.05,"$6,344.38"
Novartis,00078065920,01/05/2022,07/11/2017,$28.32,$432.95
Novartis,00078065920,01/05/2022,01/03/2018,$30.31,$463.26
Novartis,00078065920,01/05/2022,01/15/2019,$45.86,$509.12
Novartis,00078065920,01/05/2022,01/03/2020,$35.64,$544.76
Novartis,00078065920,01/05/2022,01/06/2021,$38.13,$582.89
Novartis,00078065920,01/05/2022,01/05/2022,$40.80,$623.69
Novartis,00078065967,01/05/2022,07/11/2017,$84.97,"$1,298.85"
Novartis,00078065967,01/05/2022,01/03/2018,$90.92,"$1,389.77"
Novartis,00078065967,01/05/2022,01/15/2019,$137.59,"$1,527.36"
Novartis,00078065967,01/05/2022,01/03/2020,$106.92,"$1,634.28"
Novartis,00078065967,01/05/2022,01/06/2021,$114.40,"$1,748.68"
Novartis,00078065967,01/05/2022,01/05/2022,$122.41,"$1,871.09"
Novartis,00078066615,01/05/2022,01/04/2017,$177.21,"$2,745.41"
Novartis,00078066615,01/05/2022,06/08/2017,$189.43,"$2,934.84"
Novartis,00078066615,01/05/2022,01/03/2018,$85.11,"$3,019.95"
Novartis,00078066615,01/05/2022,06/12/2018,$147.98,"$3,167.93"
Novartis,00078066615,01/05/2022,01/15/2019,$158.40,"$3,326.33"
Novartis,00078066615,01/05/2022,01/03/2020,$182.95,"$3,509.28"
Novartis,00078066615,01/05/2022,01/06/2021,$193.01,"$3,702.29"
Novartis,00078066615,01/05/2022,01/05/2022,$203.63,"$3,905.92"
Novartis,00078066815,01/05/2022,01/04/2017,$205.46,"$10,478.23"
Novartis,00078066815,01/05/2022,01/03/2018,$303.87,"$10,782.10"
Novartis,00078066815,01/05/2022,01/15/2019,$539.11,"$11,321.21"
Novartis,00078066815,01/05/2022,01/03/2020,$622.67,"$11,943.88"
Novartis,00078066815,01/05/2022,01/06/2021,$656.91,"$12,600.79"
Novartis,00078066815,01/05/2022,01/05/2022,$693.04,"$13,293.83"
Novartis,00078067066,01/05/2022,01/04/2017,$691.86,"$10,718.75"
Novartis,00078067066,01/05/2022,06/08/2017,$300.12,"$11,018.87"
Novartis,00078067066,01/05/2022,01/03/2018,"$1,090.87","$12,109.74"
Novartis,00078067066,01/05/2022,01/15/2019,$968.78,"$13,078.52"
Novartis,00078067066,01/05/2022,01/03/2020,$719.32,"$13,797.84"
Novartis,00078067066,01/05/2022,01/06/2021,$758.88,"$14,556.72"
Novartis,00078067066,01/05/2022,01/05/2022,$800.62,"$15,357.34"
Novartis,00078068166,01/05/2022,01/04/2017,$281.09,"$9,650.91"
Novartis,00078068166,01/05/2022,01/03/2018,$279.88,"$9,930.79"
Novartis,00078068166,01/05/2022,01/15/2019,$496.54,"$10,427.33"
Novartis,00078068166,01/05/2022,01/03/2020,$573.50,"$11,000.83"
Novartis,00078068166,01/05/2022,01/06/2021,$605.05,"$11,605.88"
Novartis,00078068166,01/05/2022,01/05/2022,$638.32,"$12,244.20"
Novartis,00078068266,01/05/2022,01/04/2017,$431.04,"$6,678.00"
Novartis,00078068266,01/05/2022,06/08/2017,$460.78,"$7,138.78"
Novartis,00078068266,01/05/2022,01/03/2018,$207.02,"$7,345.80"
Novartis,00078068266,01/05/2022,06/12/2018,$359.95,"$7,705.75"
Novartis,00078068266,01/05/2022,01/15/2019,$385.29,"$8,091.04"
Novartis,00078068266,01/05/2022,01/03/2020,$445.01,"$8,536.05"
Novartis,00078068266,01/05/2022,01/06/2021,$469.48,"$9,005.53"
Novartis,00078068266,01/05/2022,01/05/2022,$495.30,"$9,500.83"
Novartis,00078068415,01/05/2022,01/04/2017,$363.71,"$4,037.59"
Novartis,00078068415,01/05/2022,01/03/2018,$399.72,"$4,437.31"
Novartis,00078068415,01/05/2022,06/12/2018,$124.24,"$4,561.55"
Novartis,00078068415,01/05/2022,01/15/2019,$364.92,"$4,926.47"
Novartis,00078068415,01/05/2022,01/03/2020,$344.85,"$5,271.32"
Novartis,00078068415,01/05/2022,01/06/2021,$368.99,"$5,640.31"
Novartis,00078068415,01/05/2022,01/05/2022,$394.82,"$6,035.13"
Novartis,00078068515,01/05/2022,01/04/2017,$363.71,"$4,037.59"
Novartis,00078068515,01/05/2022,01/03/2018,$399.72,"$4,437.31"
Novartis,00078068515,01/05/2022,06/12/2018,$124.24,"$4,561.55"
Novartis,00078068515,01/05/2022,01/15/2019,$364.92,"$4,926.47"
Novartis,00078068515,01/05/2022,01/03/2020,$344.85,"$5,271.32"
Novartis,00078068515,01/05/2022,01/06/2021,$368.99,"$5,640.31"
Novartis,00078068515,01/05/2022,01/05/2022,$394.82,"$6,035.13"
Novartis,00078068615,01/05/2022,01/04/2017,$471.62,"$7,306.73"
Novartis,00078068615,01/05/2022,06/08/2017,$204.59,"$7,511.32"
Novartis,00078068615,01/05/2022,01/03/2018,$743.62,"$8,254.94"
Novartis,00078068615,01/05/2022,01/15/2019,$660.40,"$8,915.34"
Novartis,00078068615,01/05/2022,01/03/2020,$624.07,"$9,539.41"
Novartis,00078068615,01/05/2022,01/06/2021,$667.76,"$10,207.17"
Novartis,00078068615,01/05/2022,01/05/2022,$714.50,"$10,921.67"
Novartis,00078068715,01/05/2022,01/04/2017,$707.43,"$10,960.11"
Novartis,00078068715,01/05/2022,06/08/2017,$306.88,"$11,266.99"
Novartis,00078068715,01/05/2022,01/03/2018,"$1,115.43","$12,382.42"
Novartis,00078068715,01/05/2022,01/15/2019,$990.59,"$13,373.01"
Novartis,00078068715,01/05/2022,01/03/2020,$936.11,"$14,309.12"
Novartis,00078068715,01/05/2022,01/06/2021,"$1,001.64","$15,310.76"
Novartis,00078068715,01/05/2022,01/05/2022,"$1,071.75","$16,382.51"
Novartis,00078069667,01/05/2022,07/11/2017,$84.97,"$1,298.85"
Novartis,00078069667,01/05/2022,01/03/2018,$90.92,"$1,389.77"
Novartis,00078069667,01/05/2022,01/15/2019,$137.59,"$1,527.36"
Novartis,00078069667,01/05/2022,01/03/2020,$106.92,"$1,634.28"
Novartis,00078069667,01/05/2022,01/06/2021,$114.40,"$1,748.68"
Novartis,00078069667,01/05/2022,01/05/2022,$122.41,"$1,871.09"
Novartis,00078069819,01/05/2022,01/03/2018,$899.40,"$15,889.40"
Novartis,00078069819,01/05/2022,01/15/2019,"$1,112.26","$17,001.66"
Novartis,00078069819,01/05/2022,01/03/2020,$935.09,"$17,936.75"
Novartis,00078069819,01/05/2022,01/06/2021,$986.52,"$18,923.27"
Novartis,00078069819,01/05/2022,01/05/2022,"$1,040.78","$19,964.05"
Novartis,00078069899,01/05/2022,01/03/2018,$449.70,"$7,944.70"
Novartis,00078069899,01/05/2022,01/15/2019,$556.13,"$8,500.83"
Novartis,00078069899,01/05/2022,01/03/2020,$467.55,"$8,968.38"
Novartis,00078069899,01/05/2022,01/06/2021,$493.26,"$9,461.64"
Novartis,00078069899,01/05/2022,01/05/2022,$520.39,"$9,982.03"
Novartis,00078070184,01/05/2022,01/03/2020,$852.50,"$16,352.50"
Novartis,00078070184,01/05/2022,01/06/2021,"$1,144.68","$17,497.18"
Novartis,00078070184,01/05/2022,01/05/2022,"$1,224.80","$18,721.98"
Novartis,00078070802,01/05/2022,01/03/2020,$852.50,"$16,352.50"
Novartis,00078070802,01/05/2022,01/06/2021,"$1,144.68","$17,497.18"
Novartis,00078070802,01/05/2022,01/05/2022,"$1,224.80","$18,721.98"
Novartis,00078071502,01/05/2022,01/03/2020,$852.50,"$16,352.50"
Novartis,00078071502,01/05/2022,01/06/2021,"$1,144.68","$17,497.18"
Novartis,00078071502,01/05/2022,01/05/2022,"$1,224.80","$18,721.98"
Novartis,00078077767,01/05/2022,07/11/2017,$84.97,"$1,298.85"
Novartis,00078077767,01/05/2022,01/03/2018,$90.92,"$1,389.77"
Novartis,00078077767,01/05/2022,01/15/2019,$137.59,"$1,527.36"
Novartis,00078077767,01/05/2022,01/03/2020,$106.92,"$1,634.28"
