Manufacturer Name,NDC Number,Effective Date,History Effective Date,WAC Increase Amount,WAC Amount
"Exelixis, Inc.",42388002326,01/01/2021,10/02/2017,$757.97,"$15,917.35"
"Exelixis, Inc.",42388002326,01/01/2021,03/19/2018,$795.87,"$16,713.22"
"Exelixis, Inc.",42388002326,01/01/2021,06/25/2018,$384.40,"$17,097.62"
"Exelixis, Inc.",42388002326,01/01/2021,09/17/2018,$393.25,"$17,490.87"
"Exelixis, Inc.",42388002326,01/01/2021,01/14/2019,$874.54,"$18,365.41"
"Exelixis, Inc.",42388002326,01/01/2021,07/01/2019,$826.44,"$19,191.85"
"Exelixis, Inc.",42388002326,01/01/2021,01/01/2020,$959.59,"$20,151.44"
"Exelixis, Inc.",42388002326,01/01/2021,01/01/2021,"$1,511.36","$21,662.80"
"Exelixis, Inc.",42388002426,01/01/2021,11/07/2016,$687.50,"$14,437.50"
"Exelixis, Inc.",42388002426,01/01/2021,04/03/2017,$721.88,"$15,159.38"
"Exelixis, Inc.",42388002426,01/01/2021,10/02/2017,$757.97,"$15,917.35"
"Exelixis, Inc.",42388002426,01/01/2021,03/19/2018,$795.87,"$16,713.22"
"Exelixis, Inc.",42388002426,01/01/2021,06/25/2018,$384.40,"$17,097.62"
"Exelixis, Inc.",42388002426,01/01/2021,09/17/2018,$393.25,"$17,490.87"
"Exelixis, Inc.",42388002426,01/01/2021,01/14/2019,$874.54,"$18,365.41"
"Exelixis, Inc.",42388002426,01/01/2021,07/01/2019,$826.44,"$19,191.85"
"Exelixis, Inc.",42388002426,01/01/2021,01/01/2020,$959.59,"$20,151.44"
"Exelixis, Inc.",42388002426,01/01/2021,01/01/2021,"$1,511.36","$21,662.80"
"Exelixis, Inc.",42388002526,01/01/2021,11/07/2016,$687.50,"$14,437.50"
"Exelixis, Inc.",42388002526,01/01/2021,04/03/2017,$721.88,"$15,159.38"
"Exelixis, Inc.",42388002526,01/01/2021,10/02/2017,$757.97,"$15,917.35"
"Exelixis, Inc.",42388002526,01/01/2021,03/19/2018,$795.87,"$16,713.22"
"Exelixis, Inc.",42388002526,01/01/2021,06/25/2018,$384.40,"$17,097.62"
"Exelixis, Inc.",42388002526,01/01/2021,09/17/2018,$393.25,"$17,490.87"
"Exelixis, Inc.",42388002526,01/01/2021,01/14/2019,$874.54,"$18,365.41"
"Exelixis, Inc.",42388002526,01/01/2021,07/01/2019,$826.44,"$19,191.85"
"Exelixis, Inc.",42388002526,01/01/2021,01/01/2020,$959.59,"$20,151.44"
"Exelixis, Inc.",42388002526,01/01/2021,01/01/2021,"$1,511.36","$21,662.80"
Eyevance Pharmaceuticals LLC,00065064515,08/03/2021,07/06/2015,$16.75,$295.75
Eyevance Pharmaceuticals LLC,00065064515,08/03/2021,01/04/2017,$14.79,$310.54
Eyevance Pharmaceuticals LLC,00065064515,08/03/2021,01/03/2018,$18.63,$329.17
Eyevance Pharmaceuticals LLC,00065064515,08/03/2021,10/24/2020,$29.31,$358.48
Eyevance Pharmaceuticals LLC,00065064515,08/03/2021,08/03/2021,$115.19,$473.64
Eyevance Pharmaceuticals LLC,71776003505,08/03/2021,04/21/2016,$16.04,$181.85
Eyevance Pharmaceuticals LLC,71776003505,08/03/2021,01/04/2017,$9.09,$190.94
Eyevance Pharmaceuticals LLC,71776003505,08/03/2021,07/11/2017,$8.97,$199.91
Eyevance Pharmaceuticals LLC,71776003505,08/03/2021,01/03/2018,$7.20,$207.11
Eyevance Pharmaceuticals LLC,71776003505,08/03/2021,09/02/2020,$19.46,$226.57
Eyevance Pharmaceuticals LLC,71776003505,08/03/2021,08/03/2021,$11.33,$237.90
Eyevance Pharmaceuticals LLC,71776010005,08/03/2021,04/21/2016,$5.65,$62.90
Eyevance Pharmaceuticals LLC,71776010005,08/03/2021,01/04/2017,$3.15,$66.05
Eyevance Pharmaceuticals LLC,71776010005,08/03/2021,01/03/2018,$3.96,$70.01
Eyevance Pharmaceuticals LLC,71776010005,08/03/2021,04/01/2019,$19.95,$89.96
Eyevance Pharmaceuticals LLC,71776010005,08/03/2021,10/24/2020,$29.11,$119.07
Eyevance Pharmaceuticals LLC,71776010005,08/03/2021,08/03/2021,$5.95,$125.02
Ferring Pharmaceuticals,55566280001,04/20/2021,05/10/2016,$30.68,$336.90
Ferring Pharmaceuticals,55566280001,04/20/2021,02/01/2017,$20.21,$357.11
Ferring Pharmaceuticals,55566280001,04/20/2021,01/23/2018,$17.86,$374.97
Ferring Pharmaceuticals,55566280001,04/20/2021,01/08/2019,$35.62,$410.59
Ferring Pharmaceuticals,55566280001,04/20/2021,04/28/2020,$24.64,$435.23
Ferring Pharmaceuticals,55566280001,04/20/2021,04/20/2021,$21.76,$456.99
Ferring Pharmaceuticals,55566650003,01/08/2021,01/05/2016,$9.80,$205.77
Ferring Pharmaceuticals,55566650003,01/08/2021,01/09/2017,$16.46,$222.23
Ferring Pharmaceuticals,55566650003,01/08/2021,12/15/2017,$13.33,$235.56
Ferring Pharmaceuticals,55566650003,01/08/2021,01/08/2019,$14.14,$249.70
Ferring Pharmaceuticals,55566650003,01/08/2021,01/07/2020,$14.97,$264.67
Ferring Pharmaceuticals,55566650003,01/08/2021,01/08/2021,$10.59,$275.26
Ferring Pharmaceuticals,55566750102,04/20/2021,01/09/2017,$68.51,$829.77
Ferring Pharmaceuticals,55566750102,04/20/2021,12/15/2017,$49.78,$879.55
Ferring Pharmaceuticals,55566750102,04/20/2021,04/19/2018,$55.95,$988.25
Ferring Pharmaceuticals,55566750102,04/20/2021,07/20/2018,$52.75,$932.30
Ferring Pharmaceuticals,55566750102,04/20/2021,02/20/2020,$59.30,"$1,047.55"
Ferring Pharmaceuticals,55566750102,04/20/2021,04/20/2021,$41.90,"$1,089.45"
"Forte Bio-Pharma, LLC",72245019303,05/01/2021,07/01/2020,$72.11,$793.16
"Forte Bio-Pharma, LLC",72245019303,05/01/2021,05/01/2021,$72.11,$793.16
"Forte Bio-Pharma, LLC",72245019310,05/01/2021,07/01/2019,$65.55,"$2,185.00"
"Forte Bio-Pharma, LLC",72245019310,05/01/2021,07/01/2020,$218.50,"$2,403.50"
"Forte Bio-Pharma, LLC",72245019310,05/01/2021,05/01/2021,$240.35,"$2,643.85"
"Forte Bio-Pharma, LLC",72245068110,05/01/2021,07/01/2020,$218.50,"$2,403.50"
"Forte Bio-Pharma, LLC",72245068110,05/01/2021,05/01/2021,$240.35,"$2,643.85"
"Forte Bio-Pharma, LLC",72245068210,05/01/2021,07/01/2020,$218.50,"$2,403.50"
"Forte Bio-Pharma, LLC",72245068210,05/01/2021,05/01/2021,$240.35,"$2,643.85"
"Forte Bio-Pharma, LLC",72245068310,05/01/2021,07/01/2020,$218.50,"$2,403.50"
"Forte Bio-Pharma, LLC",72245068310,05/01/2021,05/01/2021,$240.35,"$2,643.85"
Fresenius Medical Care ,49230064331,01/01/2021,01/01/2016,$13.20,$101.20
Fresenius Medical Care ,49230064331,01/01/2021,10/01/2016,$15.18,$116.38
Fresenius Medical Care ,49230064331,01/01/2021,02/01/2017,$11.64,$128.02
Fresenius Medical Care ,49230064331,01/01/2021,10/01/2017,$12.80,$140.82
Fresenius Medical Care ,49230064331,01/01/2021,01/01/2019,$7.04,$147.86
Fresenius Medical Care ,49230064331,01/01/2021,10/01/2019,$6.89,$154.75
Fresenius Medical Care ,49230064331,01/01/2021,01/01/2020,$7.74,$162.49
Fresenius Medical Care ,49230064331,01/01/2021,01/01/2021,$8.12,$170.61
Fresenius Medical Care ,49230064551,01/01/2021,01/01/2016,$41.85,$939.60
Fresenius Medical Care ,49230064551,01/01/2021,10/01/2016,$46.98,$986.58
Fresenius Medical Care ,49230064551,01/01/2021,01/01/2017,$49.33,"$1,035.91"
Fresenius Medical Care ,49230064551,01/01/2021,10/01/2017,$48.27,"$1,084.18"
Fresenius Medical Care ,49230064551,01/01/2021,01/01/2018,$54.21,"$1,138.39"
Fresenius Medical Care ,49230064551,01/01/2021,01/01/2019,$56.92,"$1,195.31"
Fresenius Medical Care ,49230064551,01/01/2021,10/01/2019,$55.70,"$1,251.01"
Fresenius Medical Care ,49230064551,01/01/2021,01/01/2020,$62.55,"$1,313.56"
Fresenius Medical Care ,49230064551,01/01/2021,10/01/2020,$61.21,"$1,374.77"
Fresenius Medical Care ,49230064551,01/01/2021,01/01/2021,$68.74,"$1,443.51"
"Galt Pharmaceuticals, LLC",61825030260,08/01/2021,10/06/2020,$115.00,"$1,590.00"
"Galt Pharmaceuticals, LLC",61825030260,08/01/2021,08/01/2021,$360.00,"$1,950.00"
GlaxoSmithKline,58160081143,01/01/2021,04/01/2017,$2.07,$74.80
GlaxoSmithKline,58160081143,01/01/2021,01/01/2018,$2.15,$76.95
GlaxoSmithKline,58160081143,01/01/2021,01/01/2019,$2.20,$79.15
GlaxoSmithKline,58160081143,01/01/2021,01/01/2020,$3.77,$82.92
GlaxoSmithKline,58160081143,01/01/2021,01/01/2021,$7.13,$90.05
GlaxoSmithKline,58160081152,01/01/2021,04/01/2017,$20.68,$748.00
GlaxoSmithKline,58160081152,01/01/2021,01/01/2018,$21.50,$769.50
GlaxoSmithKline,58160081152,01/01/2021,01/01/2019,$22.00,$791.50
GlaxoSmithKline,58160081152,01/01/2021,01/01/2020,$37.70,$829.20
GlaxoSmithKline,58160081152,01/01/2021,01/01/2021,$71.25,$900.45
"Helsinn Therapeutics, Inc",69639010201,07/01/2021,06/26/2019,$50.00,$560.00
"Helsinn Therapeutics, Inc",69639010201,07/01/2021,06/01/2020,$55.44,$615.44
"Helsinn Therapeutics, Inc",69639010201,07/01/2021,12/31/2020,$54.34,$669.78
"Helsinn Therapeutics, Inc",69639010201,07/01/2021,07/01/2021,$13.40,$683.18
"Helsinn Therapeutics, Inc",69639010501,07/01/2021,07/01/2021,$13.40,$683.18
"Helsinn Therapeutics, Inc",69639012001,07/01/2021,12/19/2016,$190.00,"$3,355.00"
"Helsinn Therapeutics, Inc",69639012001,07/01/2021,11/21/2017,$299.00,"$3,654.00"
"Helsinn Therapeutics, Inc",69639012001,07/01/2021,11/16/2018,$255.78,"$3,909.78"
"Helsinn Therapeutics, Inc",69639012001,07/01/2021,09/26/2019,$273.68,"$4,183.46"
"Helsinn Therapeutics, Inc",69639012001,07/01/2021,09/01/2020,$372.33,"$4,555.79"
"Helsinn Therapeutics, Inc",69639012001,07/01/2021,07/01/2021,$318.90,"$4,874.69"
"Heron Therapeutics, Inc.",47426020101,01/01/2021,10/01/2018,$26.55,$321.55
"Heron Therapeutics, Inc.",47426020101,01/01/2021,01/01/2019,$7.23,$328.78
"Heron Therapeutics, Inc.",47426020101,01/01/2021,04/01/2019,$7.40,$336.18
"Heron Therapeutics, Inc.",47426020101,01/01/2021,07/01/2019,$7.56,$343.74
"Heron Therapeutics, Inc.",47426020101,01/01/2021,10/01/2019,$7.73,$351.47
"Heron Therapeutics, Inc.",47426020101,01/01/2021,01/01/2020,$7.91,$359.38
"Heron Therapeutics, Inc.",47426020101,01/01/2021,04/01/2020,$8.09,$367.47
"Heron Therapeutics, Inc.",47426020101,01/01/2021,07/01/2020,$8.27,$375.74
"Heron Therapeutics, Inc.",47426020101,01/01/2021,10/01/2020,$8.45,$384.19
"Heron Therapeutics, Inc.",47426020101,01/01/2021,01/01/2021,$8.65,$392.84
"Heron Therapeutics, Inc.",47426020101,04/01/2021,10/01/2018,$26.55,$321.55
"Heron Therapeutics, Inc.",47426020101,04/01/2021,01/01/2019,$7.23,$328.78
"Heron Therapeutics, Inc.",47426020101,04/01/2021,04/01/2019,$7.40,$336.18
"Heron Therapeutics, Inc.",47426020101,04/01/2021,07/01/2019,$7.56,$343.74
"Heron Therapeutics, Inc.",47426020101,04/01/2021,10/01/2019,$7.73,$351.47
"Heron Therapeutics, Inc.",47426020101,04/01/2021,01/01/2020,$7.91,$359.38
"Heron Therapeutics, Inc.",47426020101,04/01/2021,04/01/2020,$8.09,$367.47
"Heron Therapeutics, Inc.",47426020101,04/01/2021,07/01/2020,$8.27,$375.74
"Heron Therapeutics, Inc.",47426020101,04/01/2021,10/01/2020,$8.45,$384.19
"Heron Therapeutics, Inc.",47426020101,04/01/2021,01/01/2021,$8.65,$392.84
"Heron Therapeutics, Inc.",47426020101,04/01/2021,04/01/2021,$8.84,$401.68
"Heron Therapeutics, Inc.",47426020101,07/01/2021,10/01/2018,$26.55,$321.55
"Heron Therapeutics, Inc.",47426020101,07/01/2021,01/01/2019,$7.23,$328.78
"Heron Therapeutics, Inc.",47426020101,07/01/2021,04/01/2019,$7.40,$336.18
"Heron Therapeutics, Inc.",47426020101,07/01/2021,07/01/2019,$7.56,$343.74
"Heron Therapeutics, Inc.",47426020101,07/01/2021,10/01/2019,$7.73,$351.47
"Heron Therapeutics, Inc.",47426020101,07/01/2021,01/01/2020,$7.91,$359.38
"Heron Therapeutics, Inc.",47426020101,07/01/2021,04/01/2020,$8.09,$367.47
"Heron Therapeutics, Inc.",47426020101,07/01/2021,07/01/2020,$8.27,$375.74
"Heron Therapeutics, Inc.",47426020101,07/01/2021,10/01/2020,$8.45,$384.19
"Heron Therapeutics, Inc.",47426020101,07/01/2021,01/01/2021,$8.65,$392.84
"Heron Therapeutics, Inc.",47426020101,07/01/2021,04/01/2021,$8.84,$401.68
"Heron Therapeutics, Inc.",47426020101,07/01/2021,07/01/2021,$9.04,$410.72
Hikma Pharmaceuticals USA Inc,00143978610,02/15/2021,05/01/2018,$4.95,$54.95
Hikma Pharmaceuticals USA Inc,00143978610,02/15/2021,01/01/2019,$16.49,$71.44
Hikma Pharmaceuticals USA Inc,00143978610,02/15/2021,03/17/2020,$7.07,$78.51
Hikma Pharmaceuticals USA Inc,00143978610,02/15/2021,02/15/2021,$7.77,$86.28
Hikma Pharmaceuticals USA Inc,00143978710,02/15/2021,05/01/2018,$2.77,$30.77
Hikma Pharmaceuticals USA Inc,00143978710,02/15/2021,01/01/2019,$9.23,$40.00
Hikma Pharmaceuticals USA Inc,00143978710,02/15/2021,03/17/2020,$3.96,$43.96
Hikma Pharmaceuticals USA Inc,00143978710,02/15/2021,02/15/2021,$4.35,$48.31
Hikma Pharmaceuticals USA Inc,00143993125,02/15/2021,02/15/2021,$10.45,$65.45
Hikma Pharmaceuticals USA Inc,00143993325,02/15/2021,02/15/2021,$23.75,$148.75
Hikma Pharmaceuticals USA Inc,00641602110,02/15/2021,03/17/2020,$7.20,$79.96
Hikma Pharmaceuticals USA Inc,00641602110,02/15/2021,02/15/2021,$7.92,$87.88
Hikma Pharmaceuticals USA Inc,00641602325,02/15/2021,03/17/2020,$5.07,$56.32
Hikma Pharmaceuticals USA Inc,00641602325,02/15/2021,02/15/2021,$5.58,$61.90
Hikma Pharmaceuticals USA Inc,00641604525,02/15/2021,06/01/2018,$13.50,$58.50
Hikma Pharmaceuticals USA Inc,00641604525,02/15/2021,06/19/2020,$5.79,$64.29
Hikma Pharmaceuticals USA Inc,00641604525,02/15/2021,02/15/2021,$6.36,$70.65
Hikma Pharmaceuticals USA Inc,00641604610,02/15/2021,06/01/2018,$20.34,$88.14
Hikma Pharmaceuticals USA Inc,00641604610,02/15/2021,06/19/2020,$8.73,$96.87
Hikma Pharmaceuticals USA Inc,00641604610,02/15/2021,02/15/2021,$9.59,$106.46
Hikma Pharmaceuticals USA Inc,00641604710,02/15/2021,06/01/2018,$27.66,$119.86
Hikma Pharmaceuticals USA Inc,00641604710,02/15/2021,06/19/2020,$11.87,$131.73
Hikma Pharmaceuticals USA Inc,00641604710,02/15/2021,02/15/2021,$13.04,$144.77
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,02/12/2016,"$1,386.00","$15,386.00"
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,07/29/2016,"$1,523.21","$16,909.21"
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,12/30/2016,"$1,674.01","$18,583.22"
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,12/29/2017,"$1,839.74","$20,422.96"
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,02/28/2019,"$1,123.26","$21,546.22"
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,07/01/2019,"$1,055.78","$22,602.00"
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,02/01/2020,"$1,107.50","$23,709.50"
"Horizon Therapeutics USA, Inc.",75987008010,02/01/2021,02/01/2021,"$1,138.06","$24,847.56"
"Ingenus Pharmaceuticals, LLC",50742051530,02/15/2021,11/28/2017,$159.42,$316.92
"Ingenus Pharmaceuticals, LLC",50742051530,02/15/2021,08/01/2018,$155.29,$472.21
"Ingenus Pharmaceuticals, LLC",50742051530,02/15/2021,08/01/2019,$155.83,$628.04
"Ingenus Pharmaceuticals, LLC",50742051530,02/15/2021,05/01/2020,$314.02,$942.06
"Ingenus Pharmaceuticals, LLC",50742051530,02/15/2021,02/15/2021,$235.52,"$1,177.58"
"Ingenus Pharmaceuticals, LLC",50742051830,02/15/2021,11/28/2017,$173.01,$343.71
"Ingenus Pharmaceuticals, LLC",50742051830,02/15/2021,08/01/2018,$168.42,$512.13
"Ingenus Pharmaceuticals, LLC",50742051830,02/15/2021,08/01/2019,$169.00,$681.13
"Ingenus Pharmaceuticals, LLC",50742051830,02/15/2021,05/01/2020,$340.57,"$1,021.70"
"Ingenus Pharmaceuticals, LLC",50742051830,02/15/2021,02/15/2021,$255.43,"$1,277.13"
Insmed Incorporated,71558059028,01/01/2021,07/01/2019,$813.00,"$10,977.00"
Insmed Incorporated,71558059028,01/01/2021,01/01/2020,$648.99,"$11,625.99"
Insmed Incorporated,71558059028,01/01/2021,01/01/2021,$755.69,"$12,381.68"
"Ipsen Biopharmaceuticals, Inc. ",15054004301,01/12/2021,04/06/2017,$41.64,"$1,694.04"
"Ipsen Biopharmaceuticals, Inc. ",15054004301,01/12/2021,06/30/2017,$86.96,"$1,781.00"
"Ipsen Biopharmaceuticals, Inc. ",15054004301,01/12/2021,01/01/2018,$177.00,"$1,958.00"
"Ipsen Biopharmaceuticals, Inc. ",15054004301,01/12/2021,01/01/2019,$194.00,"$2,152.00"
"Ipsen Biopharmaceuticals, Inc. ",15054004301,01/12/2021,01/01/2020,$214.00,"$2,366.00"
"Ipsen Biopharmaceuticals, Inc. ",15054004301,01/12/2021,01/12/2021,$106.00,"$2,472.00"
"Ipsen Biopharmaceuticals, Inc. ",15054104005,01/12/2021,03/31/2016,$302.90,"$3,362.30"
"Ipsen Biopharmaceuticals, Inc. ",15054104005,01/12/2021,12/29/2016,$332.87,"$3,695.17"
"Ipsen Biopharmaceuticals, Inc. ",15054104005,01/12/2021,01/01/2018,$365.82,"$4,060.99"
"Ipsen Biopharmaceuticals, Inc. ",15054104005,01/12/2021,01/01/2019,$403.01,"$4,464.00"
"Ipsen Biopharmaceuticals, Inc. ",15054104005,01/12/2021,01/01/2020,$442.00,"$4,906.00"
"Ipsen Biopharmaceuticals, Inc. ",15054104005,01/12/2021,01/12/2021,$221.00,"$5,127.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,03/31/2016,$175.00,"$3,744.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,06/30/2016,$74.00,"$3,818.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,09/30/2016,$188.00,"$4,006.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,12/29/2016,$81.00,"$4,087.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,03/31/2017,$160.00,"$4,247.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,06/30/2017,$85.00,"$4,332.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,09/29/2017,$70.00,"$4,402.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,01/01/2018,$213.00,"$4,615.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,01/01/2019,$457.00,"$5,072.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,01/01/2020,$503.00,"$5,575.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106003,01/12/2021,01/12/2021,$251.00,"$5,826.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106004,01/12/2021,09/01/2019,$457.00,"$5,072.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106004,01/12/2021,01/01/2020,$503.00,"$5,575.00"
"Ipsen Biopharmaceuticals, Inc. ",15054106004,01/12/2021,01/12/2021,$251.00,"$5,826.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,03/31/2016,$233.00,"$4,987.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,06/30/2016,$99.00,"$5,086.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,09/30/2016,$250.00,"$5,336.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,12/29/2016,$107.00,"$5,443.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,03/31/2017,$213.00,"$5,656.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,06/30/2017,$114.00,"$5,770.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,09/29/2017,$93.00,"$5,863.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,01/01/2018,$284.00,"$6,147.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,01/01/2019,$609.00,"$6,756.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,01/01/2020,$669.00,"$7,425.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109003,01/12/2021,01/12/2021,$334.00,"$7,759.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109004,01/12/2021,09/01/2019,$609.00,"$6,756.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109004,01/12/2021,01/01/2020,$669.00,"$7,425.00"
"Ipsen Biopharmaceuticals, Inc. ",15054109004,01/12/2021,01/12/2021,$334.00,"$7,759.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,03/31/2016,$275.00,"$5,884.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,06/30/2016,$116.00,"$6,000.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,09/30/2016,$295.00,"$6,295.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,12/29/2016,$126.00,"$6,421.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,03/31/2017,$251.00,"$6,672.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,06/30/2017,$134.00,"$6,806.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,09/29/2017,$109.00,"$6,915.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,01/01/2018,$334.00,"$7,249.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,01/01/2019,$718.00,"$7,967.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,01/01/2020,$789.00,"$8,756.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112003,01/12/2021,01/12/2021,$394.00,"$9,150.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112004,01/12/2021,09/01/2019,$718.00,"$7,967.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112004,01/12/2021,01/01/2020,$789.00,"$8,756.00"
"Ipsen Biopharmaceuticals, Inc. ",15054112004,01/12/2021,01/12/2021,$394.00,"$9,150.00"
"Janssen Biotech, Inc.",57894006002,01/15/2021,01/03/2018,$753.55,"$10,292.15"
"Janssen Biotech, Inc.",57894006002,01/15/2021,01/10/2019,$710.16,"$11,002.31"
"Janssen Biotech, Inc.",57894006002,01/15/2021,01/20/2020,$539.11,"$11,541.42"
"Janssen Biotech, Inc.",57894006002,01/15/2021,01/15/2021,$553.99,"$12,095.41"
"Janssen Biotech, Inc.",57894006003,01/15/2021,04/06/2016,$412.94,"$8,840.22"
"Janssen Biotech, Inc.",57894006003,01/15/2021,02/09/2017,$698.38,"$9,538.60"
"Janssen Biotech, Inc.",57894006003,01/15/2021,01/03/2018,$753.55,"$10,292.15"
"Janssen Biotech, Inc.",57894006003,01/15/2021,01/10/2019,$710.16,"$11,002.31"
"Janssen Biotech, Inc.",57894006003,01/15/2021,01/20/2020,$539.11,"$11,541.42"
"Janssen Biotech, Inc.",57894006003,01/15/2021,01/15/2021,$553.99,"$12,095.41"
"Janssen Biotech, Inc.",57894006103,01/15/2021,04/06/2016,$825.87,"$17,680.40"
"Janssen Biotech, Inc.",57894006103,01/15/2021,06/02/2016,$0.04,"$17,680.44"
"Janssen Biotech, Inc.",57894006103,01/15/2021,02/09/2017,"$1,396.76","$19,077.20"
"Janssen Biotech, Inc.",57894006103,01/15/2021,01/03/2018,"$1,507.10","$20,584.30"
"Janssen Biotech, Inc.",57894006103,01/15/2021,01/10/2019,"$1,420.31","$22,004.61"
"Janssen Biotech, Inc.",57894006103,01/15/2021,01/20/2020,"$1,078.23","$23,082.84"
"Janssen Biotech, Inc.",57894006103,01/15/2021,01/15/2021,"$1,107.98","$24,190.82"
"Janssen Biotech, Inc.",57894007001,01/15/2021,03/03/2016,$311.47,"$3,811.18"
"Janssen Biotech, Inc.",57894007001,01/15/2021,02/09/2017,$339.20,"$4,150.38"
"Janssen Biotech, Inc.",57894007001,01/15/2021,01/03/2018,$369.38,"$4,519.76"
"Janssen Biotech, Inc.",57894007001,01/15/2021,01/10/2019,$289.26,"$4,809.02"
"Janssen Biotech, Inc.",57894007001,01/15/2021,01/20/2020,$216.41,"$5,025.43"
"Janssen Biotech, Inc.",57894007001,01/15/2021,01/15/2021,$241.22,"$5,266.65"
"Janssen Biotech, Inc.",57894007002,01/15/2021,03/03/2016,$311.47,"$3,811.18"
"Janssen Biotech, Inc.",57894007002,01/15/2021,02/09/2017,$339.20,"$4,150.38"
"Janssen Biotech, Inc.",57894007002,01/15/2021,01/03/2018,$369.38,"$4,519.76"
"Janssen Biotech, Inc.",57894007002,01/15/2021,01/10/2019,$289.26,"$4,809.02"
"Janssen Biotech, Inc.",57894007002,01/15/2021,01/20/2020,$216.41,"$5,025.43"
"Janssen Biotech, Inc.",57894007002,01/15/2021,01/15/2021,$241.22,"$5,266.65"
"Janssen Biotech, Inc.",57894007101,01/15/2021,03/03/2016,$358.20,"$4,382.87"
"Janssen Biotech, Inc.",57894007101,01/15/2021,02/09/2017,$390.08,"$4,772.95"
"Janssen Biotech, Inc.",57894007101,01/15/2021,01/03/2018,$424.79,"$5,197.74"
"Janssen Biotech, Inc.",57894007101,01/15/2021,01/10/2019,$332.66,"$5,530.40"
"Janssen Biotech, Inc.",57894007101,01/15/2021,01/20/2020,$248.86,"$5,779.26"
"Janssen Biotech, Inc.",57894007101,01/15/2021,01/15/2021,$277.40,"$6,056.66"
"Janssen Biotech, Inc.",57894007102,01/15/2021,03/03/2016,$358.20,"$4,382.87"
"Janssen Biotech, Inc.",57894007102,01/15/2021,02/09/2017,$390.08,"$4,772.95"
"Janssen Biotech, Inc.",57894007102,01/15/2021,01/03/2018,$424.79,"$5,197.74"
"Janssen Biotech, Inc.",57894007102,01/15/2021,01/10/2019,$332.66,"$5,530.40"
"Janssen Biotech, Inc.",57894007102,01/15/2021,01/20/2020,$248.86,"$5,779.26"
"Janssen Biotech, Inc.",57894007102,01/15/2021,01/15/2021,$277.40,"$6,056.66"
"Janssen Biotech, Inc.",57894064001,01/15/2021,01/03/2018,$474.52,"$10,158.52"
"Janssen Biotech, Inc.",57894064001,01/15/2021,01/10/2019,$700.94,"$10,859.46"
